Time,Source,Destination,Protocol,Length,MSS,WIN,TTL,URG,ACK,PSH,RST,SYN,FIN,SQ,SQR,Who,At,Src Port,Dest Port,hostscan,osscan,portscan
9060,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9061,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9062,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9063,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9064,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9065,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9066,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9068,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9069,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9071,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9072,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9074,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9075,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9077,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9078,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9080,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9081,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9083,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9084,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9087,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9088,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9091,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9092,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9094,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9095,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9097,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9098,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9100,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9101,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9103,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9104,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9106,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9107,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9109,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9110,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9112,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9113,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9115,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9116,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9118,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9119,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9121,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9122,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9124,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9125,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9127,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9128,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9130,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9131,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9132,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9133,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9136,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9137,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9139,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9140,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9142,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9143,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9145,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9147,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9148,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9149,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9150,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9151,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9154,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9155,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9157,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9158,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9159,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9162,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9163,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9165,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9166,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9168,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9169,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9171,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9172,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9174,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9175,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9177,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9178,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9180,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9181,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9182,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9183,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9184,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9185,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9190,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9191,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9192,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9193,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9194,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9195,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9196,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9197,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9198,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9199,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9200,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9201,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9202,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9203,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9205,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9206,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9208,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9209,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9211,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9212,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9214,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9215,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9217,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9219,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9220,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9222,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9223,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9224,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9225,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9227,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9228,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9229,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9230,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9234,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9235,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9237,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9238,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9240,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9241,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9243,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9244,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9246,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9248,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9249,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9250,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9251,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9252,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9255,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9256,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9258,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9259,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9260,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9263,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9264,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9266,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9270,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9272,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9273,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9274,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9278,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9279,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9281,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9282,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9284,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9285,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9287,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9288,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9292,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9293,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9294,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9295,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9296,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9298,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9299,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9300,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9301,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9302,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9305,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9306,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9308,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9309,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9311,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9312,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9314,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9315,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9317,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9318,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9320,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9321,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9322,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9323,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9325,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9326,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9327,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9328,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9329,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9330,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9331,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9332,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9335,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9336,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9337,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9338,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9339,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9340,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9342,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9343,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9345,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9346,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9348,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9349,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9351,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9352,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9354,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9355,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9357,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9358,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9359,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9360,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9361,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9362,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9363,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9366,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9367,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9368,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9369,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9370,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9373,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9374,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9376,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9377,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9379,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9380,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9382,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9383,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9385,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9386,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9387,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9389,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9390,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9391,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9394,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9395,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9397,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9398,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9400,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9401,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9403,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9404,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9405,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9406,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9408,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9409,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9411,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9412,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9414,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9415,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9416,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9417,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9419,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9420,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9422,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9423,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9425,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9426,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9427,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9428,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9429,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9431,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9432,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9434,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9435,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9437,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9438,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9441,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9442,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9443,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9444,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9445,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9446,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9449,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9450,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9452,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9453,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9455,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9456,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9457,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9459,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9460,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9462,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9463,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9465,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9466,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9467,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9469,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9470,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9474,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9477,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9478,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,59588,53,1,0,0
9479,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9480,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9481,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
9482,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,53,59588,1,0,0
